rep_id	rep_name	rating	members
1265350.3	Buchnera aphidicola (Aphis glycines) strain BAg	NCBI_REP	7
1279009.4	Cesiribacter andamanensis AMV16	NCBI_REP	7
1295009.4	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	NCBI_REP	7
1306174.4	Kineosporia aurantiaca JCM 3230	SHORT_SSU	7
131568.6	Kineococcus radiotolerans strain AS2.23	NORMAL	7
1339239.3	Cetobacterium sp. ZOR0034	NCBI_REP	7
1393034.3	Atopobium deltae strain DNF00019	NORMAL	7
1396141.3	Haloferula sp. BvORR071	NCBI_REP	7
1408469.3	Mycoplasma simbae ATCC 49888	NCBI_REP	7
1423778.4	Lactobacillus oligofermentans DSM 15707 = LMG 22743	NCBI_REP	7
1423802.4	Lactobacillus senioris DSM 24302 = JCM 17472	NCBI_REP	7
1507.3	Clostridium sp. ATCC 29733	NCBI_REP	7
1548207.7	Cephaloticoccus primus strain CAG34	SINGLE_SSU	7
1565605.5	Rugosibacter aromaticivorans strain Ca6	NORMAL	7
1582270.3	Acinetobacter populi strain PBJ7	NORMAL	7
171865.3	Sulfuriferula plumbiphila strain NBRC 107929	NORMAL	7
1736446.3	Leifsonia sp. Root1293	NCBI_REP	7
1753.3	Propioniferax innocua strain DSM 8251	SINGLE_SSU	7
1879010.6635	Firmicutes bacterium strain LMAG:71	NORMAL	7
1881057.3	Quadrisphaera sp. DSM 44207	NORMAL	7
1911548.3	Lysinibacillus alkalisoli strain CGMCC 1.15760	NORMAL	7
194439.7	Chlorobium tepidum TLS	NCBI_REF	7
1945892.3	Cytophagales bacterium TFI 002	NORMAL	7
197221.4	Thermosynechococcus elongatus BP-1	NCBI_REF	7
2067568.3	Microbacterium sp. YJYP303	NORMAL	7
207949.12	Bermanella marisrubri strain RED65	NORMAL	7
2125989.3	Neptunicella marina strain S27-2	SINGLE_SSU	7
2249428.3	Aliidiomarina sp. F3105	SINGLE_SSU	7
2570229.3	Phreatobacter sp. NMCR1094	NORMAL	7
2582913.3	Emcibacter sp. MEBiC09520	NORMAL	7
2585135.3	Georgenia sp. Z294	NORMAL	7
2662363.3	Alistipes sp. dk3624	NORMAL	7
2678502.3	Facklamia sp. 253	NORMAL	7
2692873.3	Trichocoleus sp. FACHB-6	SINGLE_SSU	7
2714937.4	Propioniciclava sp. HDW11	NORMAL	7
2726201.3	Olsenella sp. KGMB02461	NORMAL	7
2739063.3	Thiomicrorhabdus sp. G2	NORMAL	7
2743001.3	Salicibibacter sp. NKC21-4	NORMAL	7
2782161.3	Deferribacteraceae bacterium V6Fe1	NORMAL	7
2794353.3	Vagococcus sp. BWB3-3	NORMAL	7
2801332.3	Piscinibacter sp. Jin2	NORMAL	7
2852100.3	Candidatus Phytoplasma sp. AldY-WA1	NORMAL	7
2874283.10	Schnuerera sp. xch1	SINGLE_SSU	7
2883571.10	Candidatus Microgenomatus sp. strain BE2012_3_53_27	SINGLE_SSU	7
2904248.5	Pseudohongiella sp. O18	NORMAL	7
292415.6	Thiobacillus denitrificans ATCC 25259	NCBI_REP	7
314287.3	gamma proteobacterium HTCC2207	NCBI_REP	7
314319.6	Prolixibacter bellariivorans strain JCM 13498	NORMAL	7
336810.67	Candidatus Sulcia muelleri strain ENCA	SINGLE_SSU	7
33953.3	Clostridium aminobutyricum strain DSM 2634	NORMAL	7
391922.3	Roseospira goensis strain JA135	SINGLE_SSU	7
395965.5	Methylocella silvestris BL2	NCBI_REP	7
402881.8	Parvibaculum lavamentivorans DS-1	NCBI_REP	7
42233.3	Spirilliplanes yamanashiensis strain NBRC 15828	SINGLE_SSU	7
445971.6	Anaerofustis stercorihominis DSM 17244	NCBI_REP	7
450513.3	Symplocastrum torsivum CPER-KK1	SINGLE_SSU	7
45056.6	Legionella adelaidensis strain 1762-AUS-E	NCBI_REP	7
454.4	Legionella israelensis strain Bercovier 4	NCBI_REP	7
457415.3	Synergistes sp. 3_1_syn1	NCBI_REP	7
471855.5	Slackia heliotrinireducens DSM 20476	NCBI_REP	7
478801.5	Kytococcus sedentarius DSM 20547	NCBI_REP	7
490899.14	Desulfurococcus kamchatkensis 1221n	NCBI_REP	7
51173.4	Ureibacillus thermosphaericus strain A1	NORMAL	7
562970.4	Kyrpidia tusciae DSM 2912	NCBI_REP	7
580332.5	Sideroxydans lithotrophicus ES-1	NCBI_REP	7
653733.4	Desulfurispirillum indicum S5	NCBI_REP	7
693023.3	Roseomonas pecuniae strain DSM 25622	NORMAL	7
716813.3	Psychrosphaera saromensis strain SA4-48	NORMAL	7
760568.4	Desulfotomaculum kuznetsovii DSM 6115	NCBI_REP	7
831.24	Butyrivibrio fibrisolvens ASCUSDY19	NORMAL	7
929562.3	Emticicia oligotrophica DSM 17448	NCBI_REP	7
930128.3	Alteribacillus iranensis strain DSM 23995	NORMAL	7
931277.6	Halococcus morrhuae DSM 1307	NCBI_REP	7
944559.3	Paenibacillus sp. HGF7	NCBI_REP	7
1007092.3	Microlunatus terrae strain DSM 26486	NORMAL	6
1034345.3	Coriobacteriaceae bacterium JC110	NCBI_REP	6
1069640.6	Sneathia sp. Sn35	NCBI_REP	6
1098.9	Prosthecochloris vibrioformis strain M55B161	NORMAL	6
110319.3	Nocardioides sp. CF8	NCBI_REP	6
1122131.7	Kaistia adipata DSM 17808	NORMAL	6
1123261.3	Solimonas soli DSM 21787	NCBI_REP	6
1125411.11	Candidatus Thioglobus singularis PS1	SINGLE_SSU	6
1128427.4	filamentous cyanobacterium ESFC-1	NCBI_REP	6
1162980.3	Cohaesibacter haloalkalitolerans strain JC131	NORMAL	6
1177213.3	Candidatus Vallotia tarda strain VALLOT	NORMAL	6
1206109.5	Candidatus Portiera aleyrodidarum BT-B-HRs	SINGLE_SSU	6
1227546.3	Membranicola marinus strain DP5N28-2	SINGLE_SSU	6
1236046.7	Mesotoga infera strain MESINF1	NORMAL	6
1236179.3	Janthinobacterium sp. B9-8	NCBI_REP	6
1316936.3	Phaeospirillum fulvum MGU-K5	NCBI_REP	6
1328313.3	Catenovulum agarivorans DS-2	NCBI_REP	6
1340493.3	Bryobacter aggregatus MPL3	NCBI_REP	6
1354314.3	Cardinium endosymbiont cBtQ1 of Bemisia tabaci	SINGLE_SSU	6
1359163.4	Candidatus Neoehrlichia lotoris str. RAC413	SINGLE_SSU	6
1384459.3	Methyloceanibacter caenitepidi Gela4	NCBI_REP	6
1407055.3	Thaumarchaeota archaeon N4	NCBI_REP	6
1445552.4	Candidatus Phycosocius bacilliformis strain BOTRYCO-2	SINGLE_SSU	6
1473112.3	Paenibacillus guangzhouensis strain KCTC 33171	NORMAL	6
1522310.3	Mobilicoccus sp. SIT2	NCBI_REP	6
156994.4	Reichenbachiella agariperforans strain DSM 26134	NORMAL	6
1679721.3	Herbinix luporum strain SD1D	NORMAL	6
1735162.9	Candidatus Peribacter riflensis strain RIFOXYD1_FULL_PER-ii_59_16	SINGLE_SSU	6
1736379.4	Marmoricola sp. Leaf446	NORMAL	6
174633.136	Candidatus Kuenenia stuttgartiensis LH-05nov19-145	SINGLE_SSU	6
174633.59	Candidatus Kuenenia stuttgartiensis AMX1	SINGLE_SSU	6
1768010.4	Actinophytocola algeriensis strain DSM 46746	NORMAL	6
1903058.8	Candidatus Xiphinematobacter sp. strain P23	SINGLE_SSU	6
1936025.3	Kiloniella sp. M146.1 strain M146.1	SINGLE_SSU	6
1946379.3	Clostridium sp. UBA7791	NORMAL	6
1962973.3	Luteolibacter sp. CoA8N_E16	NORMAL	6
1965333.5	Prosthecobacter sp. strain Bin_70R	SINGLE_SSU	6
1985113.20	uncultured Candidatus Actinomarina sp. strain AG-333-G23	SINGLE_SSU	6
2020291.3	Candidatus Marithrix sp. strain BB16	SINGLE_SSU	6
2032627.3	Aliifodinibius sp. WN023	SINGLE_SSU	6
2053187.3	Rhodohalobacter sp. 15182	SINGLE_SSU	6
2053594.49	Prolixibacteraceae bacterium strain DS1-an-2312	NORMAL	6
2202734.224	Saprospiraceae bacterium strain ACE_BAC4	NORMAL	6
2291597.3	Gallaecimonas sp. HK-28	NORMAL	6
2291710.9	Dokdonella sp. strain ACE_PRO73	NORMAL	6
2301224.3	Wenzhouxiangella sp. 15181	SINGLE_SSU	6
2479848.3	Tessaracoccus sp. JDX10	NORMAL	6
2528642.3	Rhizobiales bacterium PAMC 29148	NORMAL	6
2570323.3	Rivibacter sp. C1-9	SINGLE_SSU	6
2610891.3	Cysteiniphilum sp. JM-1	SINGLE_SSU	6
269796.9	Rhodospirillum rubrum ATCC 11170	NCBI_REF	6
2715251.19	Candidatus Paceibacter sp. strain BE2011_3_41_10	SINGLE_SSU	6
2763056.3	Oscillibacter sp. NSJ-62	NORMAL	6
2766776.10	Arthrobacter sp. UM1	NORMAL	6
2817060.3	Fibrella sp. HMF5335	NORMAL	6
2817372.3	Rubellimicrobium sp. SYSU D00286	SINGLE_SSU	6
2821731.3	Carnobacteriaceae bacterium zg-C25	NORMAL	6
2839016.10	Gemmatimonadetes bacterium T265	NORMAL	6
2849650.10	Salsipaludibacter albus AS10	SINGLE_SSU	6
2866588.11	Pseudoclavibacter sp. Marseille-Q3772	NORMAL	6
292563.3	Cyanobacterium stanieri PCC 7202	NCBI_REP	6
324602.8	Chloroflexus aurantiacus J-10-fl	NCBI_REF	6
331678.5	Chlorobium phaeobacteroides BS1	NCBI_REP	6
339860.19	Methanosphaera stadtmanae DSM 3091	NCBI_REP	6
349521.8	Hahella chejuensis KCTC 2396	NCBI_REP	6
356660.7	Albimonas donghaensis strain DSM 17890	SINGLE_SSU	6
363885.3	Luteimonas panaciterrae strain Gsoil 068	NORMAL	6
368408.14	Thermofilum pendens Hrk 5	NCBI_REP	6
370438.4	Pelotomaculum thermopropionicum SI	NCBI_REP	6
389348.3	Protochlamydia naegleriophila strain KNic	NCBI_REP	6
416213.14	Ferrovum myxofaciens strain S2.4	NORMAL	6
431489.6	Demequina lutea strain DSM 19970	NORMAL	6
478741.3	Verrucomicrobia bacterium LP2A	NCBI_REP	6
515635.4	Dictyoglomus turgidum DSM 6724	NCBI_REF	6
537013.3	Clostridium methylpentosum DSM 5476	NCBI_REP	6
563176.3	Siphonobacter aquaeclarae strain DSM 21668	SINGLE_SSU	6
641143.3	Capnocytophaga granulosa ATCC 51502	NCBI_REP	6
648752.3	Actinopolymorpha pittospori strain DSM 45354	NORMAL	6
648757.4	Rhodomicrobium vannielii ATCC 17100	NCBI_REP	6
649349.3	Leadbetterella byssophila DSM 17132	NCBI_REP	6
689768.4	Planosporangium mesophilum strain NBRC 109066	SINGLE_SSU	6
694427.4	Paludibacter propionicigenes WB4	NCBI_REP	6
712711.3	Tannerella sp. oral taxon 808 strain cell108	NORMAL	6
717773.3	Thioalkalimicrobium cyclicum ALM1	NCBI_REP	6
744859.10	Candidatus Liberibacter europaeus strain ASUK1	NORMAL	6
756272.5	Planctomyces brasiliensis DSM 5305	NCBI_REP	6
81417.3	Methanofollis tationis strain DSM 2702	NORMAL	6
82801.9	Desemzia incerta strain L243	NORMAL	6
859059.3	Aliidiomarina haloalkalitolerans strain AK5	SINGLE_SSU	6
862515.4	Prevotella marshii DSM 16973	NCBI_REP	6
891968.3	Anaerobaculum mobile DSM 13181	NCBI_REP	6
986075.3	Caldalkalibacillus thermarum TA2.A1	NCBI_REP	6
99117.3	Microlunatus capsulatus strain DSM 12936	NORMAL	6
1054217.5	Thermoplasmatales archaeon BRNA1	NCBI_REP	5
1111732.3	Ignatzschineria larvae DSM 13226	NCBI_REP	5
111780.3	Stanieria cyanosphaera PCC 7437	NCBI_REP	5
1121328.3	"[Clostridium] paradoxum JW-YL-7 = DSM 7308"	NORMAL	5
1121382.3	Deinococcus misasensis DSM 22328	NCBI_REP	5
1121462.3	Desulfovibrio putealis DSM 16056	NCBI_REP	5
1121952.3	Humibacter albus DSM 18994	NCBI_REP	5
1122951.3	Perlucidibaca piscinae DSM 21586	SHORT_SSU	5
1123032.3	Psychrilyobacter atlanticus DSM 19335	NCBI_REP	5
1123499.3	Vitreoscilla stercoraria DSM 513	NCBI_REP	5
1131455.3	Mycoplasma canis UFG4	NCBI_REP	5
1188247.3	Rhodothalassium salexigens DSM 2132	SINGLE_SSU	5
1214225.3	Acidocella sp. MX-AZ02	NCBI_REP	5
123214.3	Persephonella marina EX-H1	NCBI_REP	5
1297582.10	Candidatus Portiera aleyrodidarum TV	SINGLE_SSU	5
1302151.4	Caloranaerobacter sp. TR13	NORMAL	5
1321814.3	Eubacterium brachy ATCC 33089	NCBI_REP	5
1356854.4	Alicyclobacillus acidoterrestris ATCC 49025	NCBI_REP	5
1379154.3	Alkalibacillus almallahensis strain CECT 8373	NORMAL	5
1379858.3	Mucispirillum schaedleri ASF457	NCBI_REP	5
1380157.4	Terrilactibacillus laevilacticus strain SK5-6	SINGLE_SSU	5
1380394.3	Rhodospirillales bacterium URHD0088	NCBI_REP	5
1450694.3	Bacillus sp. TS-2	NCBI_REP	5
1468413.3	Bacillus massilioanorexius strain MGYG-HGUT-01428	NORMAL	5
1519439.3	Oscillibacter sp. ER4	NCBI_REP	5
1540.4	Clostridioides mangenotii strain N8	NORMAL	5
1566827.4	Parvularcula flava strain NH6-79	NORMAL	5
1572656.3	Ruminococcaceae bacterium CPB6 strain CPB6	NORMAL	5
1605891.3	Lysobacter maris strain HZ9B	NORMAL	5
1655435.4	Serinibacter sp. K3-2	NORMAL	5
1658671.4	Arsenicicoccus sp. oral taxon 190 strain F0371	NORMAL	5
1737063.3	Brumimicrobium aurantiacum strain N62	SINGLE_SSU	5
1769296.4	Candidatus Methanomethylophilus sp. 1R26	NORMAL	5
1776392.3	Candidatus Stoquefichus sp. SN16	NORMAL	5
1813876.3	Phenylobacterium hankyongense strain HKS-05	NORMAL	5
1838286.3	Opitutaceae bacterium IG16b	SINGLE_SSU	5
1898207.4100	Clostridiales bacterium strain R-7	NORMAL	5
1926676.3	uncultured Prevotellamassilia sp. strain Prevotellamassilia canine HQ MAG	NORMAL	5
1965550.3	Faecalibacterium sp. An121 strain An121	NORMAL	5
2006849.56	Xanthomonadales bacterium strain Ega_18-Q3-R5-49_BAT3C.216	NORMAL	5
2026740.37	Flammeovirgaceae bacterium strain HK-STAS-BACT-46	NORMAL	5
2026742.403	Gemmatimonadetes bacterium strain Skiv_18-Q3-R9-52_BAT3C.167	NORMAL	5
2030927.2515	Bacteroidales bacterium UW_MP_BACTE1_1	NORMAL	5
2044944.49	Sphingobacteriales bacterium strain Aved_18-Q3-R54-62_MAXAC.344	NORMAL	5
2058213.3	Marinicaulis flavus strain SY-3-19	SINGLE_SSU	5
211114.3	Allokutzneria albata strain NRRL B-24461	NCBI_REP	5
2162209.3	Prochlorococcus sp. AG-436-K22	NORMAL	5
2170743.3	Auritidibacter sp. NML120636	NORMAL	5
2212850.3	Natronomonas sp. F17-44	NORMAL	5
2268201.25	Synergistales bacterium strain UFZ-4H10	NORMAL	5
2294116.3	Ferruginibacter sp. BO-59	SINGLE_SSU	5
2302665.3	Candidatus Electrothrix sp. AW5	SINGLE_SSU	5
240016.6	Verrucomicrobium spinosum DSM 4136	NCBI_REP	5
243273.25	Mycoplasma genitalium G37	NCBI_REP	5
2511995.3	Xanthomonadaceae bacterium AQ6-296	NORMAL	5
251221.4	Gloeobacter violaceus PCC 7421	NCBI_REF	5
251540.4	Candidatus Blochmannia vicinus C-028	SINGLE_SSU	5
2561898.4	Campylobacter sp. CGEMS strain 19S00001	NORMAL	5
2565273.3	Candidatus Defluviicoccus seviourii	SINGLE_SSU	5
2605789.3	Pyramidobacter sp. SM-530-WT-4B	NORMAL	5
2653675.3	Hormoscilla sp. SP5CHS1	SINGLE_SSU	5
2681969.3	Oceanobacillus sp. AG	NORMAL	5
2714855.3	Nitratiruptor sp. EPR55-1	NORMAL	5
2740807.3	Aquisalimonas sp. 2447	SINGLE_SSU	5
278208.13	uncultured Spirosoma sp. strain maxbin_SP106_3.024	NORMAL	5
2819258.8	Candidatus Saccharicenans sp. A05DMB19	SINGLE_SSU	5
2839084.10	Phormidium sp. PBR-2020	NORMAL	5
2843330.3	Elioraea sp. MS-P2	SINGLE_SSU	5
2864218.10	Candidatus Profftia sp. (ex Adelges kitamiensis) Adelges kitamiensis 18-608	SINGLE_SSU	5
313368.3	Maribius salinus strain DSM 26892	NORMAL	5
321332.11	Synechococcus sp. JA-2-3B'a(2-13)	NCBI_REP	5
323259.15	Methanospirillum hungatei JF-1	NCBI_REP	5
361586.8	uncultured Anaerovibrio sp. strain HGM14057	SINGLE_SSU	5
380749.5	Hydrogenobaculum sp. Y04AAS1	NCBI_REP	5
410358.15	Methanocorpusculum labreanum Z	NCBI_REP	5
43355.3	Crossiella cryophila strain DSM 44230	NORMAL	5
469378.5	Cryptobacterium curtum DSM 15641	NCBI_REP	5
471856.5	Jonesia denitrificans DSM 20603	NCBI_REP	5
485577.3	Aquisalibacillus elongatus strain DSM 18090	SINGLE_SSU	5
499229.3	Tepidanaerobacter acetatoxydans strain Re1	NORMAL	5
511680.4	Butyrivibrio crossotus DSM 2876	NCBI_REP	5
525897.5	Desulfomicrobium baculatum DSM 4028	NCBI_REP	5
526216.3	Oceanibaculum indicum strain USBA 36	SINGLE_SSU	5
526222.3	Desulfovibrio salexigens DSM 2638	NCBI_REP	5
529884.3	Candidatus Rhodoluna lacicola strain MWH-Ta8	NCBI_REP	5
572480.3	Arcobacter nitrofigilis DSM 7299	NCBI_REP	5
592376.5	Agromyces atrinae strain DSM 23870	NORMAL	5
613026.4	Helicobacter bilis ATCC 43879	NCBI_REP	5
638300.3	Cardiobacterium hominis ATCC 15826	NCBI_REP	5
641510.7	Oceanisphaera arctica strain KCTC 23013	NORMAL	5
643867.3	Marivirga tractuosa DSM 4126	NCBI_REP	5
669502.32	Candidatus Profftella armatura strain JRPAMB3	SINGLE_SSU	5
743967.3	Mycoplasma yeatsii GM274B	NCBI_REP	5
762983.3	Succinatimonas hippei YIT 12066	NCBI_REP	5
765952.4	Parachlamydia acanthamoebae UV-7	NCBI_REP	5
84022.6	Clostridium aceticum strain DSM 1496	NCBI_REP	5
862908.3	Bacteriovorax marinus SJ	NCBI_REP	5
868131.7	Methanobacterium paludis strain SWAN-1	NCBI_REP	5
877466.33	Thermoflexus hugenholtzii JAD2 TH-11nov19-82	SINGLE_SSU	5
877466.5	Thermoflexus hugenholtzii JAD2 strain JAD2	SINGLE_SSU	5
879308.3	Peptoniphilus sp. oral taxon 375 str. F0436	NCBI_REP	5
903814.3	Eubacterium limosum KIST612	NCBI_REP	5
917.4	Nitrosomonas marina strain Nm71	NORMAL	5
926549.3	Adhaeribacter aquaticus DSM 16391	NCBI_REP	5
926561.3	Orenia marismortui DSM 5156	NCBI_REP	5
927669.4	Pseudanabaena biceps strain O153	NORMAL	5
938288.5	Clostridiales bacterium 9401234	NCBI_REP	5
994573.3	Clostridium sp. 232.1	NCBI_REP	5
102129.3	Leptolyngbya sp. PCC 7375	NCBI_REP	4
1026882.3	Methylophaga aminisulfidivorans MP	NCBI_REP	4
1118062.3	Peptostreptococcaceae bacterium ph1	NCBI_REP	4
1121413.3	Desulfonatronovibrio hydrogenovorans DSM 9292	NCBI_REP	4
1121457.4	Halodesulfovibrio marinisediminis DSM 17456	NORMAL	4
1121915.3	Geoalkalibacter ferrihydriticus DSM 17813	NCBI_REP	4
1121919.3	Geosporobacter subterraneus DSM 17957	NORMAL	4
1122223.3	Meiothermus timidus DSM 17022	NCBI_REP	4
1122607.5	Nisaea denitrificans DSM 18348	NORMAL	4
1123059.3	Robiginitomaculum antarcticum DSM 21748	NCBI_REP	4
1123070.3	Rubritalea marina DSM 17716	SHORT_SSU	4
1123355.3	Terasakiella pusilla DSM 6293	NCBI_REP	4
1123364.3	Thalassobaculum salexigens DSM 19539	NCBI_REP	4
1123509.3	Zooshikella ganghwensis DSM 15267	NCBI_REP	4
1144618.3	Allonocardiopsis opalescens strain DSM 45601	SINGLE_SSU	4
1167006.5	Desulfocapsa sulfexigens DSM 10523	NCBI_REP	4
1173026.3	Gloeocapsa sp. PCC 7428	NCBI_REP	4
1177218.3	Candidatus Gillettellia cooleyia strain 19-005	SINGLE_SSU	4
1184267.3	Bdellovibrio exovorus JSS	NCBI_REP	4
1193620.3	Niveibacterium umoris strain DSM 106739	NORMAL	4
1208921.3	Candidatus Kinetoplastibacterium galatii TCC219	NCBI_REP	4
1233.3	Nitrosovibrio tenuis strain Nv1	SINGLE_SSU	4
1264899.3	Zavarzinia compransoris strain DSM 1231	SINGLE_SSU	4
1278308.3	Zimmermannella faecalis ATCC 13722	NCBI_REP	4
1283283.4	Frankia sp. Iso899	NCBI_REP	4
1303518.3	Chthonomonas calidirosea T49	NCBI_REP	4
1304880.3	Caldicoprobacter oshimai DSM 21659	SHORT_SSU	4
1345117.3	Candidatus Annandia pinicola strain Ad13-065	SINGLE_SSU	4
1371.9	Marinococcus halophilus strain NBRC 102359	SINGLE_SSU	4
1380348.5	Acidobacteriaceae bacterium URHE0068	NCBI_REP	4
1381596.8	Marinimicrobium sp. LS-A18	NORMAL	4
1392998.3	Candidatus Methanoperedens nitroreducens strain ANME-2d	NCBI_REP	4
1408457.3	Mycoplasma columbinum ATCC 29257	NCBI_REP	4
1410631.3	Lachnospiraceae bacterium P6B14	NCBI_REP	4
1410664.3	Methanobrevibacter wolinii SH	NCBI_REP	4
1423722.3	Lactobacillus amylotrophicus DSM 20534	NCBI_REP	4
142842.3	Selenihalanaerobacter shriftii strain ATCC BAA-73	SINGLE_SSU	4
1453500.3	Schleiferia thermophila str. Yellowstone	NCBI_REP	4
1458461.3	Candidatus Phaeomarinobacter ectocarpi strain Ec32	NCBI_REP	4
1478175.3	Neochlamydia sp. EPS4	NCBI_REP	4
1499975.3	Nitrosotalea sp. Nd2 strain NSIN	SINGLE_SSU	4
1509483.4	Flectobacillus sp. BAB-3569	NORMAL	4
1522317.3	bacterium SIT7	NCBI_REP	4
1552750.3	Zoogloea oleivorans strain Buc	NORMAL	4
1586337.3	uncultured Arenicella sp. strain 0.2_20180502_Bin_MAXBIN_123_sub_1	SINGLE_SSU	4
1641855.3	Beijerinckia sp. L45	NORMAL	4
1650662.4	Desnuesiella massiliensis strain mt10	NORMAL	4
1650663.10	Fournierella massiliensis An912	SINGLE_SSU	4
165436.8	uncultured Flavobacteriaceae bacterium strain FRAM18_bin181	NORMAL	4
1702221.14	Faecalibaculum rodentium strain Alo17 strain ALO17	NORMAL	4
171282.4	Mycoplasma columborale strain NCTC10179	NORMAL	4
1715348.4	Sandaracinobacter sp. PAMC 28131	SINGLE_SSU	4
172901.3	Victivallis vadensis strain DSM 14823	NORMAL	4
1780362.3	Campylobacter geochelonis strain LMG 29375	NORMAL	4
1781255.3	Desertifilum sp. IPPAS B-1220	SINGLE_SSU	4
178899.4	Carboxydocella thermautotrophica strain 019	NORMAL	4
1849041.17	Harryflintia acetispora strain DSM 100433	SINGLE_SSU	4
1872084.16	Nitratireductor sp. strain HK-STAS-PROT-47	NORMAL	4
1872096.100	Acetofilamentum sp. SulCav_AS07-7_3_31_287	SINGLE_SSU	4
1897632.3	Saccharospirillum sp. MSK14-1	SINGLE_SSU	4
1898203.3470	Lachnospiraceae bacterium UW_TS_LCO3_3	NORMAL	4
1909293.33	Acetobacteraceae bacterium strain PAMC 26569	NORMAL	4
1909294.18	Rhizobiales bacterium strain SY3-13	NORMAL	4
1927127.18	Candidatus Enterovibrio escacola strain CDS3E strain not applicable	NORMAL	4
1930784.9	Aurantimicrobium sp. HJF.33	SINGLE_SSU	4
1931216.3	Lentisphaera sp. strain SulCav_AS07-7_55_126	SINGLE_SSU	4
1940288.25	Ferruginibacter sp. strain Gw_SlAct_bin_83	SINGLE_SSU	4
1945879.3	Nitrosospira sp. Nsp44	NORMAL	4
1987921.3	Candidatus Profftia lariciata strain Ad13-081	SINGLE_SSU	4
2006849.84	Xanthomonadales bacterium strain ACE_PRO13	NORMAL	4
2024896.106	Anaerolineaceae bacterium strain HK-STAS-CHLO-41	NORMAL	4
2026745.21	Halobacteriovoraceae bacterium strain HK-STAS-BDEL-3	NORMAL	4
2026885.4	Candidatus Acetothermia bacterium Ran1 strain BARAN1 MAG	SINGLE_SSU	4
2030824.22	Phycisphaera sp. strain RI_241	SINGLE_SSU	4
2030824.25	Phycisphaera sp. strain HK-STAS-PLAN-4	SINGLE_SSU	4
203122.15	Saccharophagus degradans 2-40	NCBI_REP	4
2044594.17	Candidatus Delongbacteria bacterium strain HK-STAS-DELO-1	NORMAL	4
2058294.3	Facklamia sp. Marseille-P5643	SINGLE_SSU	4
2073117.236	Anaerolineales bacterium strain HK-STAS-CHLO-43	NORMAL	4
2079197.5	Telmatospirillum sp. strain M043S1SP1A48QC	SINGLE_SSU	4
2152829.6	Hydrogenobacter sp. strain SpSt-287	NORMAL	4
2202734.71	Saprospiraceae bacterium strain Ega_18-Q3-R5-49_BAT3C.104	NORMAL	4
2283196.3	Motiliproteus coralliicola strain C34	SINGLE_SSU	4
229920.8	Leptolinea tardivitalis strain YMTK-2	SINGLE_SSU	4
2341113.3	Guyparkeria sp. SCN-R1	NORMAL	4
2365003.3	Candidatus Syntrophoarchaeum sp. WYZ-LMO15	SINGLE_SSU	4
244328.197	uncultured Clostridia bacterium min17_bin01	NORMAL	4
2448052.12	Geminicoccaceae bacterium strain HK-STAS-PROT-10	NORMAL	4
246194.6	Carboxydothermus hydrogenoformans Z-2901	NCBI_REP	4
246195.4	Dichelobacter nodosus VCS1703A	NCBI_REP	4
2478554.3	Nitrosopumilus sp. D6	NORMAL	4
2488791.3	Zimmermannella sp. YIM 102482-1	NORMAL	4
251229.3	Chroococcidiopsis thermalis PCC 7203	NCBI_REP	4
2528023.3	Planctomycetes bacterium ETA_A1	NORMAL	4
2561926.3	Nitratireductor sp. XY-223	NORMAL	4
2591008.3	Cellvibrionaceae bacterium R142	SINGLE_SSU	4
2614248.12	Ardenticatenales bacterium strain HK-STAS-CHLO-8	NORMAL	4
2666344.11	Candidatus Poseidonia sp. strain BS301-5m-G56	SINGLE_SSU	4
2675773.3	Enterobacteriaceae endosymbiont of Donacia cincticornis strain DcincSym	NORMAL	4
2675774.3	Enterobacteriaceae endosymbiont of Donacia cinerea strain DcinSym	NORMAL	4
2675795.3	Enterobacteriaceae endosymbiont of Plateumaris pusilla strain PpusSym	NORMAL	4
2682137.7	Defluviicoccus sp. p16x60bins.37	SINGLE_SSU	4
2687299.4	Candidatus Vondammii sp. HM_W22	NORMAL	4
2707351.3	Wenzhouxiangella sp. C33	SINGLE_SSU	4
2708344.3	Canibacter sp. ZJ955	NORMAL	4
2720720.3	Candidatus Rhabdochlamydia sp. W744	NORMAL	4
2735565.11	Candidatus Peribacter sp. strain SI072_bin1	SINGLE_SSU	4
2737664.4	Enterococcus sp. MMGLQ5-2	NORMAL	4
2740583.4	Flavisolibacter sp. BT320	NORMAL	4
2742685.3	Motilimonas cestriensis MKS20	SINGLE_SSU	4
2743976.3	Prosthecochloris sp. DSM 1685	NORMAL	4
2758717.3	Methanomethylovorans sp. strain MAG-12	NORMAL	4
2760807.13	Lewinellaceae bacterium strain HK-STAS-BACT-37	NORMAL	4
2760807.17	Lewinellaceae bacterium strain HK-STAS-BACT-36	NORMAL	4
2760807.19	Lewinellaceae bacterium strain HK-STAS-BACT-34	NORMAL	4
2760807.26	Lewinellaceae bacterium strain HK-STAS-BACT-28	NORMAL	4
2787727.3	Salinibacterium sp. CAN_S4	NORMAL	4
2806558.3	Methylocaldum sp. S3v3	SINGLE_SSU	4
2818510.4	Candidatus Synoicihabitans palmerolidicus strain Bin8	SINGLE_SSU	4
28264.26	Arcanobacterium haemolyticum ET43	NORMAL	4
2834460.3	Allobaculum sp. 539	NORMAL	4
